year,bill_number,title,primary_sponsors,party,district,status,last_action,chamber,upcoming_hearings,past_hearings,state_bill_link
2025,HB1035,"To Create The Online Voter Registration Act Of 2025; To Allow Online Voter Registration; To Amend Arkansas Constitution, Amendment 51; And To Amend The Duties Of The Secretary Of State.",Andrew Collins,D,HD-073,REPORTED CORRECTLY ENGROSSED,2025-01-23 - REPORTED CORRECTLY ENGROSSED,House,"2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1035.pdf
2025,HB1036,"To Amend The Law Concerning Voter Registration; To Allow Voter Registration During Early Voting And On Election Day; And To Amend Provisions Of Arkansas Constitution, Amendment 51.",Andrew Collins,D,HD-073,REPORTED CORRECTLY ENGROSSED,2025-01-16 - REPORTED CORRECTLY ENGROSSED,House,"2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1036.pdf
2025,HB1037,"To Amend Arkansas Law Concerning Persons Who May Register To Vote; And Amending Provisions Of Arkansas Constitution, Amendment 51, Under The Authority Granted By Arkansas Constitution, Amendment 51, § 19.",Andrew Collins,D,HD-073,REPORTED CORRECTLY ENGROSSED,2025-01-16 - REPORTED CORRECTLY ENGROSSED,House,"2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1037.pdf
2025,HB1038,To Create The No-excuse Absentee Voting Act Of 2025; To Amend The Law Concerning Absentee Voting; And To Repeal Voter Qualifications For Absentee Voting.,Andrew Collins,D,HD-073,REPORTED CORRECTLY ENGROSSED,2025-01-16 - REPORTED CORRECTLY ENGROSSED,House,"2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1038.pdf
2025,HB1039,To Amend Arkansas Law Concerning Absentee Ballots; And To Amend Arkansas Law Concerning Elections.,Andrew Collins,D,HD-073,REPORTED CORRECTLY ENGROSSED,2025-01-16 - REPORTED CORRECTLY ENGROSSED,House,"2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1039.pdf
2025,HB1040,To Create The Water In Line Act Of 2025; And To Amend The Law Concerning Penalties For Misdemeanor Offenses Related To Voting.,Andrew Collins,D,HD-073,REPORTED CORRECTLY ENGROSSED,2025-01-23 - REPORTED CORRECTLY ENGROSSED,House,"2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1040.pdf
2025,HB1041,To Prohibit Deceptive And Fraudulent Deepfakes In Election Communications.,Andrew Collins,D,HD-073,REPORTED CORRECTLY ENGROSSED,2025-01-16 - REPORTED CORRECTLY ENGROSSED,House,"2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1041.pdf
2025,HB1042,To Create The Direct Democracy Act Of 2025; To Repeal The Ensuring Access For All Arkansans And Voter Protection Act Of 2023; And To Amend The Procedure For The Filing Of A Ballot Initiative Petition And Referendum Petition.,Andrew Collins,D,HD-073,REPORTED CORRECTLY ENGROSSED,2025-01-23 - REPORTED CORRECTLY ENGROSSED,House,"2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1042.pdf
2025,HB1043,To Require Disclosure And Reporting Of Noncandidate Expenditures Pertaining To Appellate Judicial Elections; And To Adopt New Laws Concerning Appellate Judicial Campaigns.,Andrew Collins,D,HD-073,REPORTED CORRECTLY ENGROSSED,2025-01-16 - REPORTED CORRECTLY ENGROSSED,House,"2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1043.pdf
2025,HB1044,To Establish The Arkansas Sports Raffle Act; And To Declare An Emergency.,RJ Hawk,R,HD-081,REPORTED CORRECTLY ENGROSSED,2025-01-30 - REPORTED CORRECTLY ENGROSSED,House,"2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on HOUSE RULES","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on HOUSE RULES",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1044.pdf
2025,HB1045,To Place Certain Requirements On An Individual Planning A Crop Residue Burn; To Address Liability Of An Individual Who Has Follow Crop Residue Burn Requirements; And To Provide Civil Penalties.,Frances Cavenaugh,R,HD-030,"Read the first time, rules suspended, read the second time and referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE","2025-01-13 - Read the first time, rules suspended, read the second time and referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE",House,"2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1045.pdf
2025,HB1046,To Establish A Blue Envelope Program.,Aaron Pilkington,R,HD-045,Notification that HB1046 is now Act 16,2025-02-06 - Notification that HB1046 is now Act 16,House,"2025-02-03 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC TRANSPORTATION- HOUSE; 2025-01-28 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-01-29 00:00:00 - Read first time, rules suspended, read second time, referred to TRANSPORTATION, TECHNOLOGY & LEGISLATIVE AFFAIRS - SENATE; 2025-02-03 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1046.pdf
2025,HB1047,To Authorize The Arkansas Medicaid Program To Make Presumptive Eligibility Determinations For Pregnant Women.,Aaron Pilkington,R,HD-045,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE","2025-01-13 - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",House,"2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1047.pdf
2025,HB1048,"To Amend The Law Concerning The Incidental Sale Of Goat Milk, Sheep Milk, And Whole Milk That Has Not Been Pasteurized; And To Clarify That The Incidental Sale Of Raw Milk Is Not Limited To A Sale On The Farm.",Cameron Cooper,R,HD-057,"Returned by the Committee, with the recommendation that it Do Pass","2025-02-06 - Returned by the Committee, with the recommendation that it Do Pass",House,"2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE; 2025-01-29 00:00:00 - returned by the Committee - Returned by the Committee with the recommendation that it do pass as amended 1; 2025-02-03 00:00:00 - Read first time, rules suspended, read second time, referred to AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT - SENATE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1048.pdf
2025,HB1049,To Amend Arkansas Law Concerning Criminal Offenses; And To Criminalize Unlawful Squatting.,Brian Evans,R,HD-068,REPORTED CORRECTLY ENGROSSED,2025-02-13 - REPORTED CORRECTLY ENGROSSED,House,"2025-02-12 00:00:00 - returned by the Committee - Returned by the Committee with the recommendation that it Do Pass as amended, Amendment # 1","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-10 00:00:00 - read first time, rules suspended, read second time, referred to judiciary Committee - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE; 2025-02-12 00:00:00 - returned by the Committee - Returned by the Committee with the recommendation that it Do Pass as amended, Amendment # 1",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1049.pdf
2025,HB1050,To Separate The Offices Of Sheriff And Tax Collector In Poinsett County.,Dwight Tosh,R,HD-038,Notification that HB1050 is now Act 12,2025-01-30 - Notification that HB1050 is now Act 12,House,"2025-01-28 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE; 2025-01-22 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-01-23 00:00:00 - read first time, rules suspended, read second time, referred to city, county & local affairs Committee - Read first time, rules suspended, read second time, referred to CITY, COUNTY & LOCAL AFFAIRS COMMITTEE - SENATE; 2025-01-28 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1050.pdf
2025,HB1051,To Amend The Public School Start Date Requirements.,Wade Andrews,R,HD-098,REPORTED CORRECTLY ENGROSSED,2025-01-15 - REPORTED CORRECTLY ENGROSSED,House,"2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE","2025-01-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1051.pdf
